"id_partido","temporada","torneo","equipo","rival","posesion","momentum","pases","pases_ultimo_tercio","pases_area_rival","pases_entre_lineas","grandes_ocasiones","remates_al_arco","xG","xGOT","condicion"
1180,2017,"Finalizacion","Santa Fe","Jaguares",56.5,55.1,415,103,9,7,2,2,0.82,0.98,"Local"
1180,2017,"Finalizacion","Jaguares","Santa Fe",43.5,44.9,327,57,9,6,1,3,0.49,0.55,"Visitante"
1181,2017,"Finalizacion","Deportivo Pereira","Atletico Bucaramanga",57.4,51.1,401,96,9,7,2,1,0.75,0.88,"Local"
1181,2017,"Finalizacion","Atletico Bucaramanga","Deportivo Pereira",42.6,48.9,290,50,7,5,2,2,0.78,0.65,"Visitante"
1182,2017,"Finalizacion","Jaguares","Once Caldas",40.9,33,350,73,20,11,1,4,0.58,0.5,"Local"
1182,2017,"Finalizacion","Once Caldas","Jaguares",59.1,67,449,90,15,6,2,3,0.9,0.64,"Visitante"
1183,2017,"Finalizacion","Envigado","Aguilas Doradas",39.9,35.9,308,65,21,12,1,4,0.6,0.43,"Local"
1183,2017,"Finalizacion","Aguilas Doradas","Envigado",60.1,64.1,487,106,16,7,2,3,0.84,0.65,"Visitante"
1184,2017,"Finalizacion","Independiente Medellin","Deportivo Pasto",51.2,54.7,409,89,11,6,2,2,0.78,0.78,"Local"
1184,2017,"Finalizacion","Deportivo Pasto","Independiente Medellin",48.8,45.3,367,71,9,6,2,4,0.91,0.91,"Visitante"
1185,2017,"Finalizacion","Fortaleza CEIF","Alianza",42,34.8,334,70,23,8,1,5,0.6,0.44,"Local"
1185,2017,"Finalizacion","Alianza","Fortaleza CEIF",58,65.2,433,92,16,7,2,4,0.88,0.77,"Visitante"
1186,2017,"Finalizacion","Deportivo Pasto","Boyaca Chico",55.7,53.6,402,89,10,6,1,3,0.53,0.56,"Local"
1186,2017,"Finalizacion","Boyaca Chico","Deportivo Pasto",44.3,46.4,328,67,9,7,0,4,0.27,0.3,"Visitante"
1187,2017,"Finalizacion","Jaguares","Atletico Nacional",40.7,35.7,323,69,18,9,4,5,1.73,1.97,"Local"
1187,2017,"Finalizacion","Atletico Nacional","Jaguares",59.3,64.3,460,94,19,7,2,3,0.86,0.9,"Visitante"
1188,2017,"Finalizacion","Fortaleza CEIF","Independiente Medellin",37.2,32.1,311,77,26,11,2,5,0.91,0.84,"Local"
1188,2017,"Finalizacion","Independiente Medellin","Fortaleza CEIF",62.8,67.9,468,80,11,6,1,3,0.56,0.51,"Visitante"
1189,2017,"Finalizacion","Fortaleza CEIF","Millonarios",52.4,52.7,434,84,9,7,0,3,0.25,0.25,"Local"
1189,2017,"Finalizacion","Millonarios","Fortaleza CEIF",47.6,47.3,352,68,12,6,1,4,0.55,0.47,"Visitante"
1190,2017,"Finalizacion","Patriotas","Boyaca Chico",66.9,79.7,496,117,27,6,3,7,1.57,1.7,"Local"
1190,2017,"Finalizacion","Boyaca Chico","Patriotas",33.1,20.3,283,53,8,7,2,4,1,1.05,"Visitante"
1191,2017,"Finalizacion","Independiente Medellin","Fortaleza CEIF",62.7,68,437,102,28,7,3,6,1.42,1.02,"Local"
1191,2017,"Finalizacion","Fortaleza CEIF","Independiente Medellin",37.3,32,294,56,11,5,1,5,0.6,0.65,"Visitante"
1192,2017,"Finalizacion","Aguilas Doradas","Once Caldas",62.8,65.7,445,85,24,5,2,5,1.07,0.85,"Local"
1192,2017,"Finalizacion","Once Caldas","Aguilas Doradas",37.2,34.3,263,57,9,6,2,2,0.81,0.92,"Visitante"
1193,2017,"Finalizacion","Once Caldas","Atletico Bucaramanga",44.7,38.1,302,59,20,8,3,5,1.32,1.1,"Local"
1193,2017,"Finalizacion","Atletico Bucaramanga","Once Caldas",55.3,61.9,452,103,15,6,1,4,0.55,0.55,"Visitante"
1194,2017,"Finalizacion","Deportes Tolima","Patriotas",50.4,52.5,419,104,11,5,1,4,0.67,0.66,"Local"
1194,2017,"Finalizacion","Patriotas","Deportes Tolima",49.6,47.5,382,87,12,6,2,3,0.85,0.85,"Visitante"
1195,2017,"Finalizacion","America de Cali","Alianza",53.4,51.2,406,93,10,6,2,3,0.82,0.8,"Local"
1195,2017,"Finalizacion","Alianza","America de Cali",46.6,48.8,349,72,11,9,0,5,0.41,0.45,"Visitante"
1196,2017,"Finalizacion","Fortaleza CEIF","Boyaca Chico",43.9,46,335,79,24,13,2,5,0.99,0.71,"Local"
1196,2017,"Finalizacion","Boyaca Chico","Fortaleza CEIF",56.1,54,438,97,18,6,0,4,0.27,0.22,"Visitante"
1197,2017,"Finalizacion","Millonarios","Atletico Bucaramanga",43.2,36.6,332,81,23,12,1,4,0.6,0.71,"Local"
1197,2017,"Finalizacion","Atletico Bucaramanga","Millonarios",56.8,63.4,447,93,14,3,2,1,0.74,0.54,"Visitante"
1198,2017,"Finalizacion","Atletico Bucaramanga","Junior",55,48.3,427,101,10,7,1,4,0.6,0.68,"Local"
1198,2017,"Finalizacion","Junior","Atletico Bucaramanga",45,51.7,366,80,16,6,1,4,0.68,0.59,"Visitante"
1199,2017,"Finalizacion","Jaguares","Patriotas",55.6,70.9,464,115,27,7,2,6,1.02,0.94,"Local"
1199,2017,"Finalizacion","Patriotas","Jaguares",44.4,29.1,357,63,10,5,2,3,0.9,1,"Visitante"
1200,2017,"Finalizacion","Junior","Jaguares",56.4,69.4,489,95,23,4,3,6,1.46,1.48,"Local"
1200,2017,"Finalizacion","Jaguares","Junior",43.6,30.6,362,63,11,5,1,2,0.47,0.45,"Visitante"
1201,2017,"Finalizacion","America de Cali","Deportivo Pasto",50.5,49.2,400,85,9,4,1,3,0.5,0.56,"Local"
1201,2017,"Finalizacion","Deportivo Pasto","America de Cali",49.5,50.8,381,76,14,6,0,3,0.17,0.14,"Visitante"
1202,2017,"Finalizacion","Atletico Bucaramanga","Aguilas Doradas",57.5,55.8,436,88,8,8,0,2,0.17,0.14,"Local"
1202,2017,"Finalizacion","Aguilas Doradas","Atletico Bucaramanga",42.5,44.2,322,60,10,4,1,4,0.69,0.49,"Visitante"
1203,2017,"Finalizacion","Jaguares","Santa Fe",60.7,76.4,437,92,24,8,1,4,0.64,0.46,"Local"
1203,2017,"Finalizacion","Santa Fe","Jaguares",39.3,23.6,308,60,10,4,1,2,0.46,0.52,"Visitante"
1204,2017,"Finalizacion","Jaguares","La Equidad",53.3,48.4,434,105,13,7,1,3,0.54,0.38,"Local"
1204,2017,"Finalizacion","La Equidad","Jaguares",46.7,51.6,360,66,13,2,2,4,0.95,0.75,"Visitante"
1205,2017,"Finalizacion","America de Cali","Atletico Nacional",56.3,49.4,399,88,11,7,2,3,0.91,0.73,"Local"
1205,2017,"Finalizacion","Atletico Nacional","America de Cali",43.7,50.6,352,77,15,7,1,3,0.59,0.43,"Visitante"
1206,2017,"Finalizacion","Independiente Medellin","Millonarios",52,51,413,94,12,6,0,4,0.36,0.31,"Local"
1206,2017,"Finalizacion","Millonarios","Independiente Medellin",48,49,352,80,11,5,2,3,0.82,0.7,"Visitante"
1207,2017,"Finalizacion","America de Cali","Envigado",37.5,35.5,320,79,27,12,3,3,1.19,1.29,"Local"
1207,2017,"Finalizacion","Envigado","America de Cali",62.5,64.5,500,108,21,4,2,2,0.81,0.66,"Visitante"
1208,2017,"Finalizacion","Deportivo Pereira","Jaguares",39.1,41.2,296,71,22,10,1,4,0.63,0.53,"Local"
1208,2017,"Finalizacion","Jaguares","Deportivo Pereira",60.9,58.8,482,94,16,8,2,2,0.76,0.67,"Visitante"
1209,2017,"Finalizacion","Alianza","Boyaca Chico",44.3,35.2,304,64,19,9,1,5,0.68,0.73,"Local"
1209,2017,"Finalizacion","Boyaca Chico","Alianza",55.7,64.8,432,88,12,6,2,3,0.81,0.81,"Visitante"
1210,2017,"Finalizacion","Aguilas Doradas","Deportes Tolima",38.8,39.7,313,60,16,11,1,5,0.62,0.72,"Local"
1210,2017,"Finalizacion","Deportes Tolima","Aguilas Doradas",61.2,60.3,431,91,13,7,2,4,0.97,1,"Visitante"
1211,2017,"Finalizacion","Atletico Bucaramanga","Junior",43.6,44.8,328,79,24,14,2,4,0.9,0.86,"Local"
1211,2017,"Finalizacion","Junior","Atletico Bucaramanga",56.4,55.2,437,80,10,8,1,6,0.78,0.69,"Visitante"
1212,2017,"Finalizacion","Junior","La Equidad",45.2,44.7,354,73,20,12,3,4,1.3,1.08,"Local"
1212,2017,"Finalizacion","La Equidad","Junior",54.8,55.3,441,80,15,8,2,4,1.02,1.16,"Visitante"
1213,2017,"Finalizacion","Independiente Medellin","Alianza",42,34.6,308,77,26,10,4,4,1.6,1.33,"Local"
1213,2017,"Finalizacion","Alianza","Independiente Medellin",58,65.4,383,79,10,8,1,3,0.55,0.49,"Visitante"
1214,2017,"Finalizacion","Junior","Santa Fe",36.3,36.8,264,60,17,10,4,3,1.49,1.64,"Local"
1214,2017,"Finalizacion","Santa Fe","Junior",63.7,63.2,501,101,12,8,0,3,0.2,0.2,"Visitante"
1215,2017,"Finalizacion","Junior","Atletico Nacional",55.1,53.8,396,83,8,6,2,1,0.72,0.72,"Local"
1215,2017,"Finalizacion","Atletico Nacional","Junior",44.9,46.2,332,61,8,5,0,4,0.26,0.25,"Visitante"
1216,2017,"Finalizacion","Fortaleza CEIF","Atletico Nacional",50,49.4,429,83,10,7,2,4,0.88,0.7,"Local"
1216,2017,"Finalizacion","Atletico Nacional","Fortaleza CEIF",50,50.6,375,74,9,6,0,2,0.15,0.15,"Visitante"
1217,2017,"Finalizacion","Boyaca Chico","Deportivo Pereira",64.7,72.7,455,100,23,5,1,5,0.7,0.54,"Local"
1217,2017,"Finalizacion","Deportivo Pereira","Boyaca Chico",35.3,27.3,248,44,7,7,2,5,1.1,0.99,"Visitante"
1218,2017,"Finalizacion","Atletico Bucaramanga","Deportivo Cali",57.4,75.6,476,94,21,5,3,4,1.25,1.49,"Local"
1218,2017,"Finalizacion","Deportivo Cali","Atletico Bucaramanga",42.6,24.4,326,60,7,7,2,2,0.79,0.57,"Visitante"
1219,2017,"Finalizacion","Fortaleza CEIF","Boyaca Chico",39.9,36.1,339,83,28,10,4,5,1.59,1.56,"Local"
1219,2017,"Finalizacion","Boyaca Chico","Fortaleza CEIF",60.1,63.9,432,99,15,6,2,3,0.9,1.02,"Visitante"
1220,2017,"Finalizacion","Aguilas Doradas","Boyaca Chico",64,77.5,422,100,26,7,2,8,1.25,1.03,"Local"
1220,2017,"Finalizacion","Boyaca Chico","Aguilas Doradas",36,22.5,277,53,7,5,2,2,0.78,0.55,"Visitante"
1221,2017,"Finalizacion","Patriotas","Once Caldas",59.2,74.4,489,116,32,5,2,6,1.13,0.95,"Local"
1221,2017,"Finalizacion","Once Caldas","Patriotas",40.8,25.6,312,55,8,4,2,3,0.85,0.77,"Visitante"
1222,2017,"Finalizacion","Deportivo Cali","Deportivo Pereira",50.9,53.4,421,85,8,5,2,3,0.84,0.97,"Local"
1222,2017,"Finalizacion","Deportivo Pereira","Deportivo Cali",49.1,46.6,351,63,10,6,1,2,0.43,0.48,"Visitante"
1223,2017,"Finalizacion","America de Cali","Atletico Nacional",60.2,74.5,400,77,17,6,2,6,1,0.75,"Local"
1223,2017,"Finalizacion","Atletico Nacional","America de Cali",39.8,25.5,288,66,8,4,1,2,0.48,0.39,"Visitante"
1224,2017,"Finalizacion","Santa Fe","Junior",39.7,33.8,308,62,18,10,1,4,0.69,0.75,"Local"
1224,2017,"Finalizacion","Junior","Santa Fe",60.3,66.2,473,90,14,6,2,2,0.78,0.82,"Visitante"
1225,2017,"Finalizacion","Junior","Deportes Tolima",37.7,40.2,329,71,19,11,2,5,1.11,1.03,"Local"
1225,2017,"Finalizacion","Deportes Tolima","Junior",62.3,59.8,471,96,13,7,1,5,0.77,0.66,"Visitante"
1226,2017,"Finalizacion","Atletico Bucaramanga","Fortaleza CEIF",51.8,51.6,440,106,12,7,2,2,0.82,0.68,"Local"
1226,2017,"Finalizacion","Fortaleza CEIF","Atletico Bucaramanga",48.2,48.4,381,66,8,7,1,5,0.69,0.64,"Visitante"
1227,2017,"Finalizacion","Santa Fe","Boyaca Chico",50.1,54.3,440,104,10,5,1,2,0.48,0.44,"Local"
1227,2017,"Finalizacion","Boyaca Chico","Santa Fe",49.9,45.7,375,72,10,7,0,5,0.27,0.25,"Visitante"
1228,2017,"Finalizacion","Once Caldas","Deportivo Pasto",55.9,67,506,126,35,5,3,5,1.28,1.49,"Local"
1228,2017,"Finalizacion","Deportivo Pasto","Once Caldas",44.1,33,353,62,10,9,1,3,0.49,0.39,"Visitante"
1229,2017,"Finalizacion","Junior","Boyaca Chico",50.7,49.5,408,83,9,6,1,1,0.42,0.44,"Local"
1229,2017,"Finalizacion","Boyaca Chico","Junior",49.3,50.5,399,72,14,5,0,4,0.25,0.2,"Visitante"
1230,2017,"Finalizacion","Junior","Independiente Medellin",65.6,78.9,461,114,30,6,1,6,0.82,0.72,"Local"
1230,2017,"Finalizacion","Independiente Medellin","Junior",34.4,21.1,228,42,5,4,2,4,0.93,0.99,"Visitante"
1231,2017,"Finalizacion","Jaguares","Boyaca Chico",51.8,52.3,423,88,9,6,2,3,0.91,0.8,"Local"
1231,2017,"Finalizacion","Boyaca Chico","Jaguares",48.2,47.7,335,64,9,4,1,5,0.67,0.49,"Visitante"
1232,2017,"Finalizacion","Aguilas Doradas","Patriotas",64.1,73.2,440,98,21,7,1,6,0.71,0.57,"Local"
1232,2017,"Finalizacion","Patriotas","Aguilas Doradas",35.9,26.8,240,42,5,5,0,3,0.19,0.19,"Visitante"
1233,2017,"Finalizacion","Alianza","Deportes Tolima",42.5,32.1,308,61,19,10,3,5,1.25,1.5,"Local"
1233,2017,"Finalizacion","Deportes Tolima","Alianza",57.5,67.9,411,91,16,7,0,4,0.27,0.27,"Visitante"
1234,2017,"Finalizacion","Deportivo Pasto","Alianza",39,42.2,281,57,18,11,2,4,0.95,0.76,"Local"
1234,2017,"Finalizacion","Alianza","Deportivo Pasto",61,57.8,455,83,15,6,1,3,0.57,0.45,"Visitante"
1235,2017,"Finalizacion","Independiente Medellin","Patriotas",36.3,44.5,290,63,22,11,3,4,1.22,0.95,"Local"
1235,2017,"Finalizacion","Patriotas","Independiente Medellin",63.7,55.5,504,97,15,6,1,3,0.59,0.51,"Visitante"
1236,2017,"Finalizacion","Boyaca Chico","Jaguares",61.4,74.9,448,109,29,5,2,7,1.1,0.87,"Local"
1236,2017,"Finalizacion","Jaguares","Boyaca Chico",38.6,25.1,315,69,10,5,2,3,0.85,0.93,"Visitante"
1237,2017,"Finalizacion","Deportes Tolima","Millonarios",59.7,63.7,488,118,29,8,1,7,0.73,0.52,"Local"
1237,2017,"Finalizacion","Millonarios","Deportes Tolima",40.3,36.3,352,81,13,5,1,4,0.55,0.63,"Visitante"
1238,2017,"Finalizacion","Jaguares","Independiente Medellin",58.3,63.3,460,96,20,6,3,6,1.43,1.37,"Local"
1238,2017,"Finalizacion","Independiente Medellin","Jaguares",41.7,36.7,349,73,11,5,2,4,0.98,0.82,"Visitante"
1239,2017,"Finalizacion","Atletico Nacional","Jaguares",45.3,44.9,319,64,21,11,3,4,1.26,1.32,"Local"
1239,2017,"Finalizacion","Jaguares","Atletico Nacional",54.7,55.1,430,79,11,6,1,4,0.6,0.66,"Visitante"
1240,2017,"Finalizacion","Santa Fe","Deportivo Cali",61.6,75.3,477,99,26,7,3,5,1.25,1.28,"Local"
1240,2017,"Finalizacion","Deportivo Cali","Santa Fe",38.4,24.7,295,53,10,7,1,3,0.49,0.4,"Visitante"
1241,2017,"Finalizacion","Deportivo Cali","Alianza",65.8,79.3,445,96,22,8,3,4,1.21,0.89,"Local"
1241,2017,"Finalizacion","Alianza","Deportivo Cali",34.2,20.7,273,47,6,5,0,4,0.28,0.22,"Visitante"
1242,2017,"Finalizacion","Jaguares","Atletico Bucaramanga",52.3,53.2,427,82,10,7,2,4,0.97,0.72,"Local"
1242,2017,"Finalizacion","Atletico Bucaramanga","Jaguares",47.7,46.8,384,80,15,8,0,4,0.27,0.25,"Visitante"
1243,2017,"Finalizacion","Millonarios","Deportivo Pereira",66.6,65.5,477,105,25,7,1,5,0.72,0.79,"Local"
1243,2017,"Finalizacion","Deportivo Pereira","Millonarios",33.4,34.5,266,57,10,7,0,4,0.31,0.29,"Visitante"
1244,2017,"Finalizacion","Envigado","Independiente Medellin",41.8,41.5,303,65,22,10,3,3,1.21,1,"Local"
1244,2017,"Finalizacion","Independiente Medellin","Envigado",58.2,58.5,481,108,15,4,1,4,0.63,0.58,"Visitante"
1245,2017,"Finalizacion","Aguilas Doradas","Independiente Medellin",53.2,50.5,415,79,10,6,2,3,0.83,0.85,"Local"
1245,2017,"Finalizacion","Independiente Medellin","Aguilas Doradas",46.8,49.5,374,75,14,2,1,4,0.58,0.48,"Visitante"
1246,2017,"Finalizacion","Fortaleza CEIF","Deportivo Cali",53.1,51,413,95,9,7,0,4,0.23,0.16,"Local"
1246,2017,"Finalizacion","Deportivo Cali","Fortaleza CEIF",46.9,49,374,65,11,4,2,5,1.09,0.86,"Visitante"
1247,2017,"Finalizacion","Millonarios","Deportes Tolima",52.7,49.4,430,99,9,6,0,3,0.24,0.23,"Local"
1247,2017,"Finalizacion","Deportes Tolima","Millonarios",47.3,50.6,354,63,9,7,0,5,0.25,0.2,"Visitante"
1248,2017,"Finalizacion","Once Caldas","Aguilas Doradas",53.4,51,396,95,10,6,2,3,0.82,0.75,"Local"
1248,2017,"Finalizacion","Aguilas Doradas","Once Caldas",46.6,49,336,66,10,8,0,4,0.21,0.24,"Visitante"
1249,2017,"Finalizacion","Junior","Independiente Medellin",40,35.8,332,81,23,10,4,4,1.68,1.57,"Local"
1249,2017,"Finalizacion","Independiente Medellin","Junior",60,64.2,475,89,15,5,2,3,0.89,0.82,"Visitante"
1250,2017,"Finalizacion","Aguilas Doradas","Jaguares",56.5,50.7,413,86,8,6,2,3,0.85,0.95,"Local"
1250,2017,"Finalizacion","Jaguares","Aguilas Doradas",43.5,49.3,344,64,8,8,1,5,0.65,0.61,"Visitante"
1251,2017,"Finalizacion","Once Caldas","Atletico Nacional",55.4,48.5,435,91,9,7,2,3,0.82,0.72,"Local"
1251,2017,"Finalizacion","Atletico Nacional","Once Caldas",44.6,51.5,350,74,9,5,0,3,0.2,0.18,"Visitante"
1252,2017,"Finalizacion","Santa Fe","America de Cali",50.6,48,423,92,10,7,2,2,0.84,0.76,"Local"
1252,2017,"Finalizacion","America de Cali","Santa Fe",49.4,52,389,68,12,5,1,3,0.48,0.38,"Visitante"
1253,2017,"Finalizacion","Aguilas Doradas","Envigado",66.2,77.7,471,102,23,6,2,6,1.13,1.15,"Local"
1253,2017,"Finalizacion","Envigado","Aguilas Doradas",33.8,22.3,262,48,7,5,0,4,0.23,0.17,"Visitante"
1254,2017,"Finalizacion","Aguilas Doradas","Fortaleza CEIF",59.2,66.1,466,102,26,6,1,5,0.64,0.66,"Local"
1254,2017,"Finalizacion","Fortaleza CEIF","Aguilas Doradas",40.8,33.9,326,58,8,6,2,4,0.86,0.88,"Visitante"
1255,2017,"Finalizacion","Junior","Boyaca Chico",40.3,36.2,311,67,23,10,3,4,1.27,1.45,"Local"
1255,2017,"Finalizacion","Boyaca Chico","Junior",59.7,63.8,434,98,14,6,0,2,0.17,0.13,"Visitante"
1256,2017,"Finalizacion","Deportivo Cali","Atletico Nacional",37.9,41.2,313,69,24,12,3,4,1.26,1.35,"Local"
1256,2017,"Finalizacion","Atletico Nacional","Deportivo Cali",62.1,58.8,466,86,13,4,1,3,0.51,0.46,"Visitante"
1257,2017,"Finalizacion","Aguilas Doradas","Atletico Nacional",37.6,39.8,292,68,18,12,2,5,1.08,0.83,"Local"
1257,2017,"Finalizacion","Atletico Nacional","Aguilas Doradas",62.4,60.2,479,98,14,7,0,3,0.26,0.21,"Visitante"
1258,2017,"Finalizacion","Independiente Medellin","Jaguares",39.4,38,292,57,18,11,4,5,1.62,1.4,"Local"
1258,2017,"Finalizacion","Jaguares","Independiente Medellin",60.6,62,449,78,12,4,0,3,0.25,0.2,"Visitante"
1259,2017,"Finalizacion","Deportivo Cali","Patriotas",63.3,75.2,429,86,19,5,1,7,0.9,0.66,"Local"
1259,2017,"Finalizacion","Patriotas","Deportivo Cali",36.7,24.8,261,49,8,6,1,3,0.56,0.49,"Visitante"
1260,2017,"Finalizacion","America de Cali","Boyaca Chico",42.8,41.9,291,60,17,11,3,3,1.24,1.47,"Local"
1260,2017,"Finalizacion","Boyaca Chico","America de Cali",57.2,58.1,445,85,11,8,1,3,0.5,0.47,"Visitante"
1261,2017,"Finalizacion","Deportivo Pasto","Aguilas Doradas",38.9,38,293,72,24,11,1,5,0.61,0.56,"Local"
1261,2017,"Finalizacion","Aguilas Doradas","Deportivo Pasto",61.1,62,449,98,12,7,1,4,0.64,0.7,"Visitante"
1262,2017,"Finalizacion","Envigado","Atletico Nacional",50.8,56,421,100,10,5,1,4,0.63,0.45,"Local"
1262,2017,"Finalizacion","Atletico Nacional","Envigado",49.2,44,368,76,9,3,0,4,0.29,0.24,"Visitante"
1263,2017,"Finalizacion","Boyaca Chico","Once Caldas",56.2,52.7,420,103,10,6,1,2,0.48,0.45,"Local"
1263,2017,"Finalizacion","Once Caldas","Boyaca Chico",43.8,47.3,294,59,12,6,1,2,0.48,0.47,"Visitante"
1264,2017,"Finalizacion","Santa Fe","Aguilas Doradas",43.2,43.8,304,67,22,14,2,4,0.9,0.72,"Local"
1264,2017,"Finalizacion","Aguilas Doradas","Santa Fe",56.8,56.2,455,88,12,6,1,3,0.57,0.43,"Visitante"
1265,2017,"Finalizacion","Atletico Bucaramanga","Envigado",50.7,49.5,393,92,11,7,0,4,0.3,0.32,"Local"
1265,2017,"Finalizacion","Envigado","Atletico Bucaramanga",49.3,50.5,431,86,16,3,2,3,0.83,0.76,"Visitante"
1266,2017,"Finalizacion","Boyaca Chico","Deportivo Pasto",40.1,43,312,74,21,11,3,4,1.21,1.42,"Local"
1266,2017,"Finalizacion","Deportivo Pasto","Boyaca Chico",59.9,57,452,102,19,4,2,4,0.91,0.84,"Visitante"
1267,2017,"Finalizacion","Once Caldas","Deportivo Cali",64.4,72.1,401,82,18,5,2,5,1.01,0.88,"Local"
1267,2017,"Finalizacion","Deportivo Cali","Once Caldas",35.6,27.9,262,46,7,3,2,3,0.89,0.97,"Visitante"
1268,2017,"Finalizacion","Deportivo Pereira","La Equidad",61.3,79.6,458,103,27,8,2,6,1.18,1.06,"Local"
1268,2017,"Finalizacion","La Equidad","Deportivo Pereira",38.7,20.4,296,58,11,9,2,4,0.97,1.03,"Visitante"
1269,2017,"Finalizacion","Once Caldas","Millonarios",39.8,38,295,62,16,13,1,5,0.72,0.69,"Local"
1269,2017,"Finalizacion","Millonarios","Once Caldas",60.2,62,461,83,12,6,2,4,0.97,0.82,"Visitante"
1270,2017,"Finalizacion","Atletico Nacional","America de Cali",50.5,50.2,442,95,11,5,0,3,0.18,0.2,"Local"
1270,2017,"Finalizacion","America de Cali","Atletico Nacional",49.5,49.8,375,67,11,7,1,4,0.66,0.58,"Visitante"
1271,2017,"Finalizacion","Atletico Bucaramanga","America de Cali",51.6,54,418,104,11,8,0,4,0.3,0.33,"Local"
1271,2017,"Finalizacion","America de Cali","Atletico Bucaramanga",48.4,46,374,80,15,8,2,4,0.9,0.71,"Visitante"
1272,2017,"Finalizacion","Once Caldas","Independiente Medellin",51.1,50.7,452,104,10,6,1,3,0.58,0.54,"Local"
1272,2017,"Finalizacion","Independiente Medellin","Once Caldas",48.9,49.3,392,71,12,4,1,6,0.84,0.75,"Visitante"
1273,2017,"Finalizacion","Deportes Tolima","Millonarios",43,42.2,359,77,23,11,1,5,0.76,0.74,"Local"
1273,2017,"Finalizacion","Millonarios","Deportes Tolima",57,57.8,434,77,14,8,1,3,0.6,0.44,"Visitante"
1274,2017,"Finalizacion","Alianza","Envigado",55,76.4,435,90,22,4,1,6,0.72,0.77,"Local"
1274,2017,"Finalizacion","Envigado","Alianza",45,23.6,336,72,10,10,2,4,1.01,0.86,"Visitante"
1275,2017,"Finalizacion","Deportes Tolima","Once Caldas",65.7,66,475,95,21,7,3,5,1.37,1.16,"Local"
1275,2017,"Finalizacion","Once Caldas","Deportes Tolima",34.3,34,256,55,7,4,1,4,0.66,0.57,"Visitante"
1276,2017,"Finalizacion","America de Cali","Fortaleza CEIF",50.6,48.5,381,93,11,7,0,4,0.22,0.21,"Local"
1276,2017,"Finalizacion","Fortaleza CEIF","America de Cali",49.4,51.5,370,72,10,5,2,2,0.8,0.76,"Visitante"
1277,2017,"Finalizacion","Millonarios","Alianza",55.1,67.6,446,103,24,5,3,6,1.4,1.2,"Local"
1277,2017,"Finalizacion","Alianza","Millonarios",44.9,32.4,354,76,14,6,2,4,0.86,0.94,"Visitante"
1278,2017,"Finalizacion","Once Caldas","Fortaleza CEIF",41.9,40.2,302,68,23,9,3,3,1.14,0.99,"Local"
1278,2017,"Finalizacion","Fortaleza CEIF","Once Caldas",58.1,59.8,471,99,19,6,1,3,0.6,0.59,"Visitante"
1279,2017,"Finalizacion","Once Caldas","Aguilas Doradas",61.1,63.8,479,103,25,5,1,6,0.71,0.58,"Local"
1279,2017,"Finalizacion","Aguilas Doradas","Once Caldas",38.9,36.2,287,64,9,5,1,2,0.5,0.49,"Visitante"
1280,2017,"Finalizacion","Atletico Nacional","Deportivo Pereira",44.7,42.6,276,64,18,11,3,4,1.28,1.12,"Local"
1280,2017,"Finalizacion","Deportivo Pereira","Atletico Nacional",55.3,57.4,413,89,12,6,0,5,0.4,0.39,"Visitante"
1281,2017,"Finalizacion","Jaguares","Deportes Tolima",38.4,33.7,310,68,21,9,4,4,1.63,1.29,"Local"
1281,2017,"Finalizacion","Deportes Tolima","Jaguares",61.6,66.3,477,88,14,4,1,5,0.58,0.62,"Visitante"
1282,2017,"Finalizacion","Patriotas","Aguilas Doradas",36.4,34.6,306,73,20,12,2,4,0.88,0.85,"Local"
1282,2017,"Finalizacion","Aguilas Doradas","Patriotas",63.6,65.4,471,89,14,6,1,3,0.48,0.52,"Visitante"
1283,2017,"Finalizacion","Once Caldas","Alianza",42.9,40.7,276,62,19,12,4,5,1.74,1.38,"Local"
1283,2017,"Finalizacion","Alianza","Once Caldas",57.1,59.3,443,90,12,8,1,3,0.56,0.53,"Visitante"
1284,2017,"Finalizacion","Boyaca Chico","Alianza",41.1,40,299,66,22,12,1,5,0.74,0.54,"Local"
1284,2017,"Finalizacion","Alianza","Boyaca Chico",58.9,60,411,75,14,5,2,3,0.84,0.72,"Visitante"
1285,2017,"Finalizacion","Patriotas","Boyaca Chico",43.3,42.3,274,53,15,11,1,6,0.75,0.83,"Local"
1285,2017,"Finalizacion","Boyaca Chico","Patriotas",56.7,57.7,428,81,12,5,0,3,0.26,0.21,"Visitante"
1286,2017,"Finalizacion","Atletico Nacional","Deportivo Pasto",54.6,50.8,461,92,10,5,1,3,0.51,0.57,"Local"
1286,2017,"Finalizacion","Deportivo Pasto","Atletico Nacional",45.4,49.2,343,72,14,7,0,3,0.22,0.24,"Visitante"
1287,2017,"Finalizacion","Junior","Independiente Medellin",66.7,64.9,470,101,23,4,3,5,1.41,1.04,"Local"
1287,2017,"Finalizacion","Independiente Medellin","Junior",33.3,35.1,228,49,10,4,0,3,0.18,0.16,"Visitante"
1288,2017,"Finalizacion","Santa Fe","America de Cali",42.4,36.1,286,67,18,12,4,4,1.55,1.73,"Local"
1288,2017,"Finalizacion","America de Cali","Santa Fe",57.6,63.9,450,84,16,2,0,5,0.36,0.39,"Visitante"
1289,2017,"Finalizacion","Deportes Tolima","Independiente Medellin",56.6,66.1,448,96,24,6,3,5,1.37,1.49,"Local"
